order,map_name,depth,group_path,layer_path,layer_name,long_name,is_group_layer,is_broken,visible,data_source,connection_info
345,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Postes,Postes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Postes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
346,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Líneas Electricas,Líneas Electricas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Líneas Electricas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
347,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Base Estructura,Base Estructura,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED1\Base Estructura,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
349,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Postes,Postes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Postes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
350,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Líneas Electricas,Líneas Electricas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Líneas Electricas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
351,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Base Estructura,Base Estructura,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM2\Base Estructura,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
353,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Postes,Postes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Postes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
354,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Líneas Electricas,Líneas Electricas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Líneas Electricas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
355,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Base Estructura,Base Estructura,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EV2\Base Estructura,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
357,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2\Postes,Postes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2\Postes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
358,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2\Líneas Electricas,Líneas Electricas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica ED2\Líneas Electricas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
360,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Postes,Postes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Postes,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
361,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Líneas Electricas,Líneas Electricas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Líneas Electricas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
362,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Base Estructura,Base Estructura,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Lineas Eléctricas\Línea Electrica EM4\Base Estructura,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
364,MLP SIG PAO LAYOUT OFFLINE v4,3,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Campos de Protección Catódica,Campos de Protección Catódica,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Campos de Protección Catódica,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
366,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto\Kilometraje Trazado,Kilometraje Trazado,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto\Kilometraje Trazado,False,False,False,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PU,"{'dataset': 'CL_MLP_PAO_RCA_PU', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
367,MLP SIG PAO LAYOUT OFFLINE v4,4,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto\Trazado STC ,Trazado STC ,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Trazado Nuevo Concentraducto\Trazado STC ,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_LI,"{'dataset': 'CL_MLP_PAO_RCA_LI', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
370,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC\Obras,Obras,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC\Obras,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
371,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC\Área EC,Área EC,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Cabecera de Bombeo EC\Área EC,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
373,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT\Obras,Obras,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT\Obras,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
374,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT\Área EDT,Área EDT,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación Disipadora Terminal EDT\Área EDT,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
376,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1\Obras Nuevas,Obras Nuevas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
377,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1\Área EV1,Área EV1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV1\Área EV1,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
379,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2\Obras Nuevas,Obras Nuevas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
380,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2\Área EV2,Área EV2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Válvulas EV2\Área EV2,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
382,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1\Obras Nuevas,Obras Nuevas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
383,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1\Área EM1,Área EM1,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM1\Área EM1,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
385,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2\Obras Nuevas,Obras Nuevas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
386,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2\Área EM2,Área EM2,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM2\Área EM2,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
388,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3\Obras Nuevas,Obras Nuevas,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3\Obras Nuevas,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
389,MLP SIG PAO LAYOUT OFFLINE v4,5,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3\Área EM3,Área EM3,Layout - RCA\Nuevo Sistema de Transporte de Concentrado (STC)\Instalaciones Permanentes\Obras\Estación de Monitoreo EM3\Área EM3,False,False,True,\\amssclgis08.ams.gmams.cl\CL_MLP_PAO\02_FGDB\CL_MLP_PAO_v1.gdb\CL_MLP_PAO_05_RCA\CL_MLP_PAO_RCA_PO,"{'dataset': 'CL_MLP_PAO_RCA_PO', 'workspace_factory': 'File Geodatabase', 'connection_info': {'database': '\\\\amssclgis08.ams.gmams.cl\\CL_MLP_PAO\\02_FGDB\\CL_MLP_PAO_v1.gdb'}}"
